"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"RANGRF",152.47,142.08,130.24,150.08
"1700031F05RIK",0,0,0,0
"NFYC",449.69,448.86,453.78,471.78
"FBXO21",1025.89,1025.69,1088.57,1043.49
"STYK1",71.7,66.65,71.31,64.32
"TEX43",0,0,0,0
"SLC16A1",503.98,502.3,516.86,526.05
"ATG12",703.47,738.82,731.03,733.37
"SGPP2",127.53,123.75,117.68,128.64
"CSPG4",0,0,1,0.29
"LRIG2",594.13,592.3,589.41,581.47
"ADGRE4",0,0,0.25,0
"ODF4",0,0,0,0
"ITGBL1",0,0,0,0
"HSPA13",1054.83,985.19,987.34,1025.12
"CAMKV",0.51,0.28,0.25,0.57
"FSHR",0,0,0,0
"NUP93",1454.58,1388.78,1370.56,1416.79
"RBM11",0,0,0,0
"UCP3",0.51,0,0.25,0.29
"RASGRP2",20.23,14.34,18.95,18.09
"LIPI",0,0,0,0
"AP4B1",367.08,397.71,368.47,358.14
"PEBP1",4177.31,4140.17,3951.87,4194.08
"IFT57",383.36,376.87,369.76,408.9
"FKBP1A",2350.89,2323.91,2258.92,2420.65
"INHA",0.77,3.66,0.75,0.86
"FAM207A",559.47,560.14,533.73,563.96
"GUCA2B",0,0.28,0,0
"5730522E02RIK",0,0,0,0
"OR8S8",0,0,0,0
"SLC16A8",4.87,8.16,6.73,9.19
"CHPF",408.72,413.43,378.98,430.43
"FOXJ3",644.83,660.08,651,616.79
"NLRP4F",0,0.28,0,0
"MYCBP2",736,777.64,806.33,723.61
"SOX10",0,0,0,0.86
"ASIC4",0,0,0,0
"OGFOD1",265.82,287.43,286.23,278.82
"TRIM33",1173.14,1187.12,1184.31,1106.09
"4933427E13RIK",0,0,0,0
"NFATC1",196.16,192.09,224.65,228.57
"POLR2F",603.6,561.08,514.37,575.73
"GMPPA",455.07,442.11,431.09,424.69
"CDO1",1.54,1.12,1,1.15
"KLRA9",0,0,0,0
"KLRC3",0,0,0,0
"1700088E04RIK",78.7,93.83,83.97,83.37
"CIP2A",1299.14,1325.5,1340.14,1317.72
"AFAP1L1",215.88,236.24,250.08,237.47
"CALHM2",0.26,0.28,0.75,0
"GM7879",42.34,39.53,35.02,40.63
"MICALL1",956.92,1022.7,984.9,1044.55
"DHRS7C",0,0,0,0
"EIF3L",2223.87,2361.59,2251.69,2275.36
"CFAP95",0,0,0,0
"NPAT",750.85,808.29,784.39,760.37
"ANKRD54",572.36,592.3,559.25,576.88
"PYGB",1155.47,1106.41,1151.65,1163.23
"LMO7",364.16,371.8,376.99,360.66
"RESP18",0,0,0,0
"CNTNAP3",0,0,0,0
"PFKM",608.98,622.39,648.51,618.8
"GAS7",0.51,0,0,1.72
"ENTPD6",67.86,69.75,69.81,74.37
"SENP1",823.83,862.28,829.51,822.09
"VSX1",0,0,0,0
"CLEC1A",0,0,0,0
"TBC1D4",1592.1,1647.24,1621.89,1551.17
"TRIOBP",981.33,984.07,1022.75,1023.97
"APMAP",591.56,557.7,611.11,605.02
"NOL12",415.12,417.93,424.86,416.36
"CDC14B",192.07,199.96,202.95,193.82
"LSS",917.56,834.45,908.81,856.27
"SLC7A6OS",404.88,403.86,404.91,416.94
"RNF125",19.21,18.84,20.94,21.25
"3830406C13RIK",94.75,103.5,102.97,103.66
"SLC35D2",64.28,74.25,68.32,73.51
"HSD17B3",0,0,0,0
"ATG9A",580.32,617.62,636.64,632.69
"YBEY",65.56,66.65,60.09,68.92
"GGA1",1194.14,1196.12,1191.54,1251.68
"SLC22A15",29.45,34.59,38.4,31.01
"PHLDB2",1540.63,1548.52,1596.7,1586.49
"PODXL2",2.3,1.41,3.99,2.3
"CST10",0,0,0,0
"ABHD10",310.12,285.46,282.24,292.03
"CNPPD1",765.45,746.7,690.89,745.72
"ATP1A1",10826.39,10367.44,10455.87,10607.8
"DIS3",646.32,638.62,654.55,677.03
"CARD10",3125.05,3207.57,3144.04,3186.48
"MGLL",0.26,0.28,0,0
"TMPRSS7",0,0.56,0.5,0
"KBTBD12",0,0,0,0
"TMED7",3018.26,3016.05,3058.08,3032.02
"MZT1",531.64,522.27,529.82,516
"BC016579",0,0,0,0
"TIE1",0,0,0,0
"LPCAT2",428.18,422.43,425.11,437.61
"MYH2",0,0,0,0
"TPSG1",0,0,0,0
"MAMDC2",0,0,0,0
"S100B",0,0,0.75,0.57
"TTC28",47.63,34.59,44.13,42.78
"SLC9C1",0,0,0,0
"AA467197",0,0,0,0
"SLITRK5",0,0,0,0
"EEFSEC",413.84,407.52,390.2,389.66
"GM9758",0,0,0,0
"RAC2",0,0,0,0
"TTF2",913.21,866.51,888.86,853.4
"WNT6",1.02,0.56,0.5,1.44
"SCAF11",2525.29,2602.06,2632.17,2556.19
"TRIM45",168.51,174.93,178.52,167.98
"ARID2",1318.6,1358.96,1406.72,1336.67
"HSF4",1.79,1.69,2.74,0.86
"SZT2",353.4,395.15,371.75,350.89
"GM5134",0,0,0,0
"SHF",49.43,65.25,56.85,64.9
"TTLL4",718.07,648.83,693.14,651.25
"DUOX1",0,0,0,0
"SLC35A4",1344.46,1290.9,1293.02,1355.91
"STK36",156.47,180,149.6,145.3
"PTPRM",223.82,235.12,238.86,250.97
"RPGRIP1L",304.23,303.74,327.62,296.34
"WDR3",810.01,781.29,803.59,816.07
"KCTD17",6.4,8.44,5.73,7.47
"NOC4L",667.11,682.29,696.88,714.14
"PTPRF",4028.27,3860.34,4100.97,3971.82
"LPP",1586.47,1588.74,1659.78,1496.33
"MIF",2654.1,2383.81,2748.36,2623.95
"DPYD",0,0,0,0
"FBXL8",148.79,138.65,162.31,138.69
"GALNT9",0,0,0,0.29
"GSTT2",2.05,2.81,1.75,4.88
"FEM1C",993.88,1047.91,1037.71,1016.21
"CTDP1",543.68,552.92,573.71,563.38
"KDM4A",954.19,926.98,972.63,947.87
"TNXB",0.26,1.12,0.5,0.86
"DNM2",1167.28,1151.1,1180.5,1092.24
"PLPPR5",0,0,0,0
"MAGEA4",0,0,0,0
"CHST2",0,0.84,0.5,0.57
"MAP2K4",844.07,898.01,881.88,878.1
"RTP4",43.54,36.56,38.9,47.38
"PUS7L",77.59,74.53,77.04,79.25
"PRRG3",0,0,0,0
"USP37",844.07,877.2,862.43,807.17
"IPO13",405.9,444.93,449.04,432.44
"TRIM69",0.26,0.28,0,0.57
"FNTB",480.93,501.17,509.63,485.85
"PALMD",0,0,0,0
"ATP6V0B",1632.31,1519.27,1303.74,1434.3
"TRAPPC8",1189.79,1237.47,1198.03,1132.22
"RTP1",0,0,0,0
"FRRS1",559.04,592.3,615.1,577.74
"ARHGAP44",523.96,588.64,558.25,556.2
"CLASP2",291.94,284.05,276.76,276.52
"SPG11",622.32,686.92,667.27,592.33
"AGL",616.92,618.17,657.73,592.39
"NUDT15",31.5,37.05,26.68,32.75
"SYCE1L",0,0,0,0
"CTDSPL2",995.42,1034.97,1001.56,996.11
"GUCD1",473.25,478.11,466.5,482.69
"CACUL1",2422.34,2449.34,2467.86,2513.69
"SNAP91",0.26,0,0.25,0
"ANTXR1",4.87,4.5,6.98,6.6
"ERI3",422.29,436.49,435.33,415.5
"UPB1",0,0,0.25,0
"MCEE",40.72,55.69,44.38,53.12
"TERF2IP",370.82,362.52,367.26,352.62
"GTPBP6",710.85,738.86,681.18,770.45
"ARMCX2",0,0,0,0
"TRMT13",178.29,187.25,178.75,178.54
"SPECC1L",1130.37,1128.91,1176.83,1137.97
"LPAR6",177.98,165.65,153.09,186.36
"TAGAP",0.68,0.69,1.34,0
"ADAMTS15",2.05,1.41,2.49,0.86
"ZBTB1",686.06,664.58,665.46,672.5
"FAN1",40.72,54.56,55.6,45.66
"ARMCX1",0,0.28,0.5,0
"CRLF2",252.76,255.93,288.22,265.9
"CYSLTR2",0,0,0,0
"TOMM6",878.61,852.24,870.61,903.01
"FHIP2A",608.47,594.83,617.84,552.18
"CATSPER2",18.18,18,16.21,15.79
"FNDC3A",761.86,790.57,770.68,780.75
"CRYZL2",0,0,0,0
"PRSS35",1.02,0.56,0.75,0.57
"STRC",0,0,0,0
"LARP4B",1297.6,1409.03,1444.86,1334.09
"CRYGS",0,0,0,0
"CDC14A",146.99,136.12,141.62,125.2
"ASPRV1",0,0,0,0.57
"OTUD7A",0,0,0,0
"IDI2",0,0,0,0
"PPIP5K1",377.22,383.56,401.4,354.63
"TTC7B",135.21,129.37,127.16,132.66
"ACSM1",0,0,0,0
"CASP4",59.67,64.4,56.1,62.31
"IDUA",143.67,180.28,156.08,150.47
"ARHGEF5",1709.9,1815.98,1806.64,1768.83
"GTF2A2",388.49,413.99,387.21,381.62
"ANGPTL1",0,0.28,0,0
"ZNRF1",345.46,369.61,373.74,373.87
"DPH5",198.98,210.37,227.39,221.1
"FAM20B",1910.93,1997.95,1967.96,1997.11
"RBFOX2",1598.76,1595.49,1643.83,1556.05
"ADGRB3",0,0,0,0
"APOL6",0,0.28,0,0
"MYO6",1428.21,1507.46,1497.22,1419.37
"TMEM35A",0,0,0,0.29
"FA2H",0.77,0.56,1.5,1.15
"IGF2BP2",1313.99,1332.81,1401.23,1379.17
"NDN",0,0,0,0
"REEP4",494.76,523.95,556.75,557.35
"MYO5C",291.17,318.93,318.89,308.68
"SPATA2L",96.8,94.78,99.23,92.75
"LGI3",0,0,0.5,0
"RFWD3",1852.24,1871.89,1889.8,1949.14
"CASKIN1",21.52,28.41,27.95,19.53
"PANK1",32.78,29.25,34.91,31.01
"CPLX1",0,0.28,0.25,0
"MAP3K13",42.77,39.66,45.88,40.77
"PCGF3",1298.11,1362.34,1370.31,1341.27
"PDPR",321.65,332.99,359.53,335.96
"PIK3C3",566.21,611.7,578.44,550.46
"HACD3",679.91,668.23,672.44,680.25
"AW554918",239.44,225.56,251.57,237.47
"CLEC18A",1.54,1.41,0.75,2.01
"NAT8F2",0.26,0.57,1.46,1.16
"PIWIL2",0.26,1.41,0.75,0.86
"VPS8",418.19,404.99,431.84,405.45
"DDX19B",400.76,354.41,395.87,381.77
"ZFP7",595.15,651.64,643.77,608.75
"CEP350",522.42,534.92,568.97,505.95
"GABRB3",0,0,0,0
"QSOX1",682.99,739.95,727.29,730.79
"UCP2",1071.73,1080.25,1150.41,1123.61
"INHCA",0,0,0.25,0
"ARHGAP39",375.68,392.05,399.18,371.57
"ACBD6",526.26,537.45,511.62,538.98
"FCSK",422.29,451.68,443.06,449.39
"STARD9",130.35,128.47,147.5,123.92
"SMYD5",561.35,555.17,569.47,578.03
"LRRC24",61.97,62.44,73.53,60.51
"CCAR2",802.32,836.7,814.56,838.18
"FOXN3",125.48,129.37,121.42,121.46
"AKR1C14",23.05,19.97,19.7,20.96
"ADRA2A",1.02,1.69,0.75,0.57
"SFXN5",36.36,45.84,43.13,45.94
"VAV3",74.01,86.06,79.29,79.54
"BC034090",79.39,84.09,86.02,87.87
"EMX1",0,0.28,0,0
"LRRC14",590.28,600.17,568.5,618.88
"EGR3",6.4,6.47,7.98,3.45
"3300002A11RIK",0,0,0,0
"SF3B3",3573.97,3456.75,3498.59,3498.61
"SPR",323.44,305.99,285.48,294.61
"FNDC3C1",0,0,0,0
"FKBPL",84.25,93.65,81.53,78.97
"ST18",0,0,0,0
"GADD45GIP1",583.13,612.22,565.44,585.35
"MND1",91.17,74.53,88.01,114.28
"RBM4B",343.24,347.42,342.31,338.05
"RECQL4",438.74,446.48,422.54,455.57
"MTSS2",483.75,479.8,494.92,491.31
"CALM4",0,0,0,0
"TMEM131L",670.44,707.33,709.34,679.39
"NRXN2",11.52,8.16,8.48,8.9
"EXOC6B",548.29,529.58,561.49,528.06
"CLCNKA",0.26,0.56,0,0.29
"RPAP2",263.51,253.12,261.05,251.83
"NPBWR1",0,0,0,0
"TLR13",0,0,0,0
"ASB13",111.4,124.03,115.44,122.32
"DYSF",816.67,759.64,813.81,793.68
"TUBGCP5",268.64,269.99,285.48,265.9
"ATP7A",184.38,181.4,197.97,171.71
"ATP6V1H",810.52,819.82,795.36,830.43
"LPCAT2B",1.02,0.28,0,0.29
"TASOR2",941.64,1002.1,1011.53,983.22
"EPHX4",0,0.28,0,0
"TMEM87A",534.7,516.08,526.08,515.72
"ALG3",217.93,213.46,226.64,223.4
"TCEA1",2127.33,2145.88,2060.45,2178.3
"PPP1R16A",970.06,993.91,976.12,1015.93
"TPSB2",0,0,0,0
"DNAH8",0,0,0,0.29
"FGB",39.18,32.34,32.41,29
"TPBPA",0,0,0,0
"FOXH1",0.51,1.69,1,0.29
"MRPL15",438.42,433.96,424.61,450.82
"PLA2G4C",5.89,7.03,5.24,8.33
"B3GALT2",0,0.28,0.5,0
"OR9G4B",0,0,0,0
"GM28042",76.21,74.75,51.23,76.08
"KCNK10",7.94,9.28,8.73,9.48
"STON1",230.48,224.15,242.85,228.86
"ENGASE",81.44,84.37,87.41,89.59
"FGG",0,0,0,0.29
"CDK10",388.23,387.27,384.72,397.12
"KLF9",428.44,452.24,448.04,473.22
"PPARGC1B",15.11,19.12,15.46,16.37
"BEST4-PS",0,0,0,0
"LGALS3BP",150.32,148.21,155.08,133.52
"RBM46",0,0,0,0
"ZFP267",306.54,331.02,329.11,322.47
"PXK",416.66,430.02,410.89,403.73
"CFHR2",0,0,0,0
"MAP9",271.97,254.24,257.06,228.28
"MAPKBP1",343.67,330.46,338.93,312.59
"CCP110",393.35,439.86,408.15,427.56
"ZDHHC15",108.33,119.25,119.68,114
"USP36",489.38,526.77,487.69,491.88
"GUCY1A1",0,0,0,0
"CHMP2A",838.18,764.42,753.97,764.39
"GDE1",477.35,489.92,488.93,498.49
"PARL",499.37,475.86,457.02,502.51
"RBM34",376.71,395.15,394.44,395.69
"VHL",560.58,529.3,527.08,503.94
"NDUFB7",843.56,808.57,781.9,836.17
"BRK1",1306.56,1281.9,1248.39,1288.72
"MGA",801.81,823.48,834.5,744.86
"ZSWIM5",0,0.56,0.25,0.29
"TRIM36",49.17,55.4,54.85,53.41
"ASPM",1111.17,1142.13,1180.32,1112.41
"PPP3R1",1692.23,1710.52,1708.9,1724.89
"TNKS1BP1",2784.96,2686.15,2709.96,2642.91
"JCAD",394.89,446.61,410.89,406.03
"ZFP446",73.75,70.59,67.07,67.48
"FANCD2OS",0.26,0.85,0,1.15
"ZBTB41",554.43,552.92,584.43,536.68
"SLC16A2",0,0,0,0
"CDKL4",0,0.56,0.5,0.29
"RNF225",7.68,6.19,7.73,4.88
"RFC3",1087.1,1038.35,1009.28,1075.37
"ZFP944",155.7,176.34,172.04,188.94
"GRIA2",0,0,0,0
"COIL",181.14,159.61,139.14,175.07
"TESK2",59.58,63.89,67.4,59.21
"DNAH17",5.89,7.03,5.24,5.74
"TTC37",317.55,334.96,352.55,331.08
"KCNK1",3421.08,3354.38,3441.49,3413.04
"NEU4",0,0,0,0
"SLC66A2",132.14,137.25,134.89,130.94
"SCAPER",224.33,213.18,224.65,209.33
"RXFP1",0,0,0,0
"PDS5B",1870.73,1929.61,1918.84,1847.51
"CPSF1",1882.25,1909.64,1853.51,1909.24
"FANCD2",630.74,680.31,681.67,622.82
"CCT2",4330.71,4409.88,4333.34,4429.25
"CD226",0,0,0,0
"CCDC182",0,0,0,0
"RPAP1",634.84,633.36,659.97,650.96
"CCDC17",3.07,3.48,3.74,4.02
"FGD5",0,0,0.5,0
"PRSS29",0,0,0,0
"GALNT17",0,0.56,0,0
"LYL1",0.26,0.56,0.25,0.29
"GPBP1L1",692.46,764.98,736.27,729.35
"PHKA1",154.42,135.56,139.62,141.85
"MYRFL",0,0,0.25,0
"YPEL4",50.96,65.25,55.85,56.57
"4930590J08RIK",0,0.56,0.25,0.29
"POGLUT1",919.1,936.82,881.38,903.94
"FARP2",132.94,133.98,152.22,134.83
"ZFP551",22.79,32.62,23.94,23.26
"ZDHHC5",1757.53,1759.25,1769.94,1706.65
"CCDC174",327.28,325.4,310.91,344.58
"NLRP4B",0,0,0,0
"HDLBP",5862.89,6043.06,6166.16,5920.41
"FSTL5",0,0,0,0
"CTNND1",2966.53,3076.23,3062.01,3038.59
"MEAK7",170.81,173.25,160.57,166.55
"ANO7",0,0,0,0
"CCS",295.27,291.93,292.21,309.83
"GOLIM4",825.63,845.42,919.28,883.27
"KCTD7",236.88,243.84,225.39,215.93
"TMED8",552.38,573.17,598.89,559.94
"ATP2C2",3.84,5.06,5.24,4.88
"SCN11A",0,0,0,0
"VAV1",0,0,0,0
"PTGDR2",2.65,1.17,1.28,3.26
"TPST1",614.87,634.76,606.87,651.25
"SRSF2",4042.41,4063.33,3915.95,3998.74
"MKS1",78.36,83.81,78.54,75.23
"NLRP4D",0,0,0,0
"POMT2",364.41,387.55,372.5,358.93
"TSPAN8",1180.82,1280.78,1165.12,1268.33
"SIK3",535.99,584.98,583.93,578.32
"SERPINI2",0,0,0,0
"TMEM63C",0,0,0,0
"ZBBX",0,0,0,0
"EXOC3",423.31,428.89,403.17,421.25
"INO80",465.57,473.61,491.43,471.78
"TSPOAP1",0,0,0,0
"CIPC",398.73,448.3,445.55,448.52
"LRRC58",865.32,892.66,879.63,853.34
"MAB21L4",47.12,34.31,38.65,41.92
"OGT",950.09,961.29,922.77,913.42
"SCX",1845.37,1756.36,1639.09,1812.47
"ZFC3H1",342.9,340.87,335.6,346.87
"EMID1",0,1.12,1,0
"CCND3",668.02,674.82,714.26,679.06
"IRF2BPL",2643.34,2715.12,2702.98,2756.04
"FAAH",319.85,335.8,320.64,317.01
"CHCHD2L",159.64,144.74,167.44,151.15
"RHBDD3",177.23,167.62,152.34,160.81
"RNF43",202.82,210.37,218.91,206.17
"TMEM275",0,0,0,0
"NSF",589.77,599.33,592.41,568.55
"HSDL1",539.32,557.99,510.88,560.8
"CHMP7",641.76,621.55,617.09,714.14
"LSM3",685.04,664.01,600.38,665.61
"R3HCC1",400.27,392.05,380.73,418.37
"GAS2L1",836.38,886.48,885.62,875.23
"CHCHD4",281.95,280.96,284.24,308.11
"LOXL2",0.77,0.84,2.49,1.15
"POLQ",365.69,373.49,387.46,384.49
"RASL10A",146.99,166.21,155.83,172
"EFCAB14",464.03,450.27,490.93,463.74
"MRPS17",909.37,895.2,896.34,887.86
"ANKMY1",0.26,0.84,0.5,0.29
"VPS18",653.28,632.23,659.48,651.25
"ATM",281.44,297.27,312.66,283.7
"SEPTIN14",2.3,1.41,0,0.29
"GPC1",1481.98,1475.96,1451.35,1477.09
"SLC38A8",0,0,0,0
"RHOV",27.4,39.09,35.9,34.74
"FOXJ1",755.2,750.64,688.4,819.52
"USP54",497.32,482.89,534.56,446.23
"GM884",0.26,0,0,0
"GOLGB1",1136.26,1199.22,1219.97,1124.76
"HDAC11",361.34,349.87,363.02,375.88
"PLEKHM1",391.84,395.09,394.42,386.69
"SLC25A37",338.29,379.96,373.23,318.98
"SENP6",984.4,1002.35,995.82,992.67
"AGPAT1",1209.51,1286.68,1279.56,1255.98
"ARHGAP27",990.46,1025.87,1037.49,959.03
"FLVCR2",1.79,1.12,0.75,0.86
"EXOSC4",548.52,559.62,531.74,592.1
"INTS14",528.31,502.31,516.86,484.99
"ZDHHC14",30.73,39.94,34.91,45.37
"BATF",0,0,0,0
"SETD5",2013.11,2098.63,2149.72,2019.51
"JDP2",543.93,518.33,545.53,555.06
"THOC5",616.66,590.61,586.42,563.67
"IGSF9B",26.89,22.22,22.44,26.13
"DNAJC17",179.52,158.06,171.29,189.23
"EVPL",701.68,757.67,694.88,719.59
"NIPSNAP1",631.26,593.14,568.22,617.08
"NEK9",1836.41,1887.7,1901.63,1909.53
"TRAF3IP1",314.22,326.52,322.63,308.4
"FHOD3",1750.88,1839.61,1839.8,1811.9
"MED13",1088.86,1168.84,1175.56,1052.4
"FAM53C",759.3,794.79,792.37,801.43
"CCDC15",25.86,36.56,29.42,29.86
"SDR42E1",88.09,84.37,91.5,87.58
"TMEM132D",0,0,0,0
"KIF4",747.64,720.65,731.41,717.79
"IQSEC1",1054.57,1114,1141.68,1013.63
"TRIM59",2073.04,2100.04,2182.88,2124.32
"SLC26A2",153.91,160.87,171.04,169.13
"EXOSC1",479.14,449.71,429.59,462.31
"TMEM132C",0,0,0.75,0.29
"KCTD9",339.57,352.4,335.35,331.37
"BRIP1",403.85,385.58,392.94,406.6
"PLCG2",157.24,145.96,142.62,170.57
"ZBED4",665.92,667.39,697.37,684.56
"FAM151B",17.67,14.91,14.71,19.53
"INA",0,0,0,0.29
"CSTDC7",0,0,0,0
"WBP2",2368.05,2463.68,2570.83,2531.49
"CBL",348.79,350.99,364.02,330.22
"UBE2F",459.68,460.96,436.58,460.01
"GTF2H5",561.09,553.49,551.52,568.84
"SMC4",4906.91,5048.87,5048.67,4994.64
"RAMP1",8.19,5.06,5.73,5.17
"MTMR3",1416.68,1457.68,1425.91,1490.01
"SKINT2",0,0,0,0
"CPNE2",319.85,310.77,347.07,321.61
"CSTA1",0,0,0,0
"TKFC",180.29,190.12,185,187.51
"TULP4",1179.42,1250.78,1270.69,1196.83
"WDR5B",105.76,129.09,123.17,120.6
"AI661453",773.64,792.54,843.23,834.16
"BARHL2",0,0,0,0
"SSU2",0,0,0.25,0
"CMIP",1276.6,1246.75,1341.89,1265.75
"FBXO15",0.26,1.41,1.25,1.44
"LIF",270.69,282.37,275.76,226.27
"SPATA6",234.06,246.37,241.85,240.92
"KCNH5",0,0,0,0
"PJA1",700.91,672.17,685.16,728.49
"TBC1D10A",713.97,712.39,711.59,740.27
"NEURL1B",256.86,272.24,285.23,244.08
"PKD1L2",1.28,0,0.25,0.86
"PARP14",226.89,232.03,221.65,232.3
"GCSH",886.07,855.54,829.27,858.28
"MYO15B",12.55,11.81,6.98,9.48
"ZFP707",226.38,241.87,220.66,234.31
"ZXDC",490.67,530.42,497.91,499.92
"COPS8",707.32,680.61,661.72,728.21
"TMEM30B",54.8,55.69,59.84,59.73
"GM9761",10.91,9.83,11.77,13.82
"GBP8",14.34,19.12,13.46,15.51
"TRMT5",232.27,225.84,230.13,231.15
"CYB561A3",159.8,164.25,193.73,190.67
"DHRS11",108.07,88.03,93.5,109.12
"GULO",0,0,0,0.29
"SLC24A1",0,0,0,0
"POLR3B",537.79,552.92,531.07,579.75
"UROC1",0,0,0.25,0.86
"EDA2R",0,0,0,0
"IFIT1",83.74,88.31,83.77,83.56
"SIX4",216.65,229.78,229.38,228.86
"PKD2",1153.42,1215.53,1217.97,1233.01
"SCARA3",0,0,0,0
"DYNLRB2",0,0,0,0
"CASKIN2",809.75,845.13,842.73,812.34
"RASD2",0,0,0.25,0
"SEC22A",599.76,575.42,543.29,582.34
"DIAPH2",184.13,219.09,220.41,186.93
"LY6G5C",0,0,0,0
"SNX2",899.38,890.98,864.18,940.12
"UACA",349.3,370.68,348.56,385.93
"GBX2",5.01,1.8,4.75,4.66
"POGLUT3",224.08,233.43,247.83,240.34
"EDIL3",0.77,0,0,0
"4930556J24RIK",0,0.28,0.75,0.29
"PCNX4",568.52,571.77,544.04,544.43
"MAD2L1BP",232.53,212.62,232.62,249.24
"HMGXB4",746.75,801.26,766.69,801.72
"GJC1",604.88,581.89,557.75,584.35
"ZFP395",537.79,522.55,552.76,519.74
"ICE1",1006.17,1029.63,1071.37,1023.11
"HSD17B13",0,0,0,0
"FBXO16",0,0,0,0
"SCN10A",0,0,0,0
"ZFP418",39.69,38.25,36.9,44.22
"MORC2A",1238.19,1296.25,1266.59,1209.18
"RSRC1",855.85,826.57,858.19,854.84
"HDX",0,0,0,0
"ZSWIM2",0,0,0,0
"TEX16",0,0,0,0
"ZFYVE9",417.59,434.4,433.35,432.39
"WASHC4",690.16,712.39,692.64,686.86
"CCPG1",477.57,482.2,500.6,459.17
"ATP5H",1764.71,1717.27,1658.29,1792.98
"INPP5J",67.49,67.22,58.94,64.61
"PTPN13",3002.64,3063.01,3206.12,2830.41
"DAAM1",285.03,295.87,309.67,282.84
"TENT4A",627.42,627.45,665.96,619.38
"PLA2G3",1.14,1.97,0.9,1.44
"OR6Z6",0,0,0,0
"EXPH5",96.03,99.28,104.22,101.36
"HID1",403.6,432.27,427.6,414.64
"8430429K09RIK",49.43,45.56,47.37,46.81
"SLC41A2",14.85,13.5,17.2,11.49
"MYO5A",513.46,533.8,545.03,489.3
"PPP1R18",1077.62,1126.1,1090.32,1115.86
"2700049A03RIK",438.94,449.43,454.78,424.4
"MON2",1067.12,1064.5,1108.02,1061.01
"POF1B",0,0,0.25,0.29
"TUT4",709.62,732.92,759.21,690.59
"CHST11",0.26,0.56,0.25,0
"PPM1H",37.13,37.97,42.88,41.06
"PIK3IP1",103.2,95.06,100.48,119.17
"SSH3",631.77,644.33,625.32,636.89
"MTRR",200.52,189.56,202.46,198.42
"RXYLT1",349.05,376.02,345.07,375.88
"GPATCH8",908.35,922.76,956.18,912.27
"PRSS55",0,0,0,0
"LY6D",0,0,0,0
"ZYG11B",594.64,584.98,592.41,565.39
"SETMAR",31.24,32.91,36.4,35.32
"TIPARP",1245.6,1388.46,1368.05,1247.94
"CD300LD",0,0,0,0
"ZYG11A",1.54,1.12,1.25,0.57
"ANKRD12",500.11,552.85,570.93,525.73
"LRRN1",0,0,0.5,0.57
"CD300A",1.79,2.53,1.25,3.73
"YTHDC2",180.29,196.31,204.45,174.59
"CACNA1A",27.66,18,19.95,16.37
"TMEM109",1196.7,1096.56,1158.38,1202.29
"GALP",0,0,0,0
"BMP2K",944.77,1026.34,1054.68,940.92
"ITGA2B",51.73,55.4,43.13,55.99
"XPOT",1690.95,1662.7,1736.83,1678.66
"PBX2",729.85,755.98,749.23,742.54
"TDG",1250.09,1274.51,1342.54,1313.09
"DBN1",1660.73,1664.11,1645.82,1738.97
"GPR142",0,0,0,0
"RNPS1",2398.92,2555.54,2568.94,2614.36
"PPP1R1C",0,0,0,0
"SEMA3F",786.96,875.23,844.23,802
"FAM171A2",812.31,836.7,840.24,892.74
"PRR7",71.96,73.12,68.32,69.49
"FRAS1",726.01,659.8,827.77,611.34
"SPERTL",0,0,0,0
"NLRP4C",0,0,0,0
"NEUROD1",0,0,0,0
"DNAI2",0,0.56,0.5,0
"GNS",2495.33,2526.4,2545.4,2584.61
"GRN",2358.06,2485.62,2421.49,2521.15
"PPP1R21",504.49,479.52,506.39,460.58
"TTYH2",76.31,77.9,92,92.75
"TMX4",274.01,290.8,298.2,264.46
"CNOT6L",1594.41,1617.71,1669.76,1546
"MRPS10",402.06,415.68,381.72,390.81
"ADGRB1",10.5,9.28,9.72,13.21
"DGKH",40.21,41.91,59.59,49.96
"PABPC5",0,0,0,0
"NOSTRIN",0.51,0.28,0.75,0
"MFRP",0,0,0,0
"NAGK",418.96,417.65,376.99,399.42
"SIRT6",252.5,257.06,243.35,273.65
"MAST4",360.06,393.18,428.35,350.32
"PCDH11X",0,0,0,0
"TMUB2",643.55,656.98,641.52,654.7
"TLE6",15.88,19.69,18.2,20.96
"MAP4K5",881.71,915.73,926.26,918.87
"GLIS1",34.32,33.75,31.91,44.51
"1700006J14RIK",0,0,0,0
"DUSP5",1458.42,1369.09,1276.82,1304.51
"ASB16",1.79,5.62,3.99,4.31
"TLE2",39.44,45,46.13,45.08
"HROB",237.39,239.9,255.31,236.9
"DSG1C",0,0,0,0
"VAX2",0,0.28,0,0.29
"B3GALT1",0,0,0,0
"GNA11",1598.5,1603.93,1589.22,1624.68
"CD207",0,0,0,0
"DIO1",0,0,0,0
"GPSM3",9.48,5.91,8.73,5.19
"RAB24",503.73,492.17,491.18,510.26
"GNA15",1.79,0.84,0.5,0.86
"G6PC3",167.48,174.65,175.53,186.65
"CCDC122",21.51,19.41,21.19,18.95
"CPNE7",0.26,0,0,0
"UNC13A",125.09,102.88,110.96,103.22
"ZFP661",96.03,79.87,77.54,79.25
"SOS2",634.33,673.86,708.34,610.76
"COLGALT1",1856.01,1860.48,1792.17,1895.33
